timestamp,engine_rpm,vehicle_speed,throttle_position,engine_temp,brake_pressure,battery_voltage,fuel_level,oil_pressure,is_anomaly
2024-01-01 00:00:00.000,3248.3570765056165,80.99033154879004,26.49643450051237,80.46096221061305,11.36506395035066,13.37287209539319,97.77183728353383,56.28148065848301,0
2024-01-01 00:00:00.100,2930.867849414408,73.86950524369153,37.10962658568965,85.6980749461025,19.68796511060916,13.363975767484844,98.65805825244433,35.77855230103839,0
2024-01-01 00:00:00.200,3323.844269050346,60.89445554880261,24.151601580000772,87.93197233289177,20.180168720444467,12.961307048210996,97.95571947269136,55.71796519911156,0
2024-01-01 00:00:00.300,3761.514928204013,50.295948334416394,33.84076940721919,99.43843828670096,24.726303458434057,13.400972942489568,98.66376812227749,48.130207537186195,0
2024-01-01 00:00:00.400,2882.923312638332,70.47334970420386,2.1277066609242894,92.78276562266879,6.331416367191736,13.719848724546523,99.2513790582573,55.65966168691505,0
2024-01-01 00:00:00.500,2882.9315215254096,65.90228078132624,44.265874147458774,83.32259215450054,25.925672738473306,13.117730364276962,101.27390857226237,56.21545353883863,0
2024-01-01 00:00:00.600,3789.6064077536957,73.42789830041599,40.02410950724448,92.43018144708819,-7.043916316027751,13.814544795315177,98.87720144210812,62.86332048895326,0
2024-01-01 00:00:00.700,3383.717364576454,69.52757702522955,23.658227378636187,82.26348005530818,13.701154476361896,13.646332446325301,96.26818802590026,60.82762918096962,0
2024-01-01 00:00:00.800,2765.262807032524,75.74329072979003,53.1849133686481,95.41345526943536,15.117261575484553,13.27973000340869,101.63949505234967,60.77257330088237,0
2024-01-01 00:00:00.900,3271.2800217929826,51.97147182659148,58.75140275253116,87.6443767409106,26.333268260712384,13.457541108798646,97.6050990120492,61.54936255332991,0
2024-01-01 00:00:01.000,2768.2911535937687,79.76091098451488,7.848802712620518,89.53181905630414,20.22630852676869,13.97949654229231,99.08175834498994,52.33103187852757,0
2024-01-01 00:00:01.100,2767.135123214872,62.96399407038599,24.745504428675716,96.62898323771095,5.944369461437134,13.72006434405176,100.01219213300054,50.25748069629472,0
2024-01-01 00:00:01.200,3120.981135783017,91.12891308937898,24.617153004254035,83.56418215707875,10.150068741829848,13.502635096469444,99.43825987584461,56.98253666542668,0
2024-01-01 00:00:01.300,2043.359877671101,49.66218272865648,21.201937977822706,83.01440907443504,21.98680009547407,13.428695004911704,101.14731805400191,55.85664761146418,0
2024-01-01 00:00:01.400,2137.541083743484,86.03945704747875,56.58949683863497,87.08200336826998,19.209326581354436,13.522982721135499,99.8368851656644,47.527470106093915,0
2024-01-01 00:00:01.500,2718.8562353795137,62.96866175193972,36.12347722454393,95.19189425509659,14.208758903642536,13.34647093261731,97.07617963940459,53.23858727046614,0
2024-01-01 00:00:01.600,2493.584439832788,50.22872994578327,34.70970317378779,82.4032696226158,15.191662104880207,12.868575148284295,103.07584306670205,49.719228265723245,0
2024-01-01 00:00:01.700,3157.123666297637,52.741712489185176,-0.07724728813506943,75.83922200944716,26.96167997159289,14.11265337316042,99.0273055653151,43.16853673231955,0
2024-01-01 00:00:01.800,2545.9879622393946,55.1947903770852,52.70836060418453,87.744205707955,14.823074271307853,13.546597499759821,98.26387810531554,60.3236859310108,0
2024-01-01 00:00:01.900,2293.8481493323543,66.36248919602875,15.21483210293055,92.7587039995546,19.119087559709268,13.619444179536762,100.40632932458962,50.441593940240715,0
2024-01-01 00:00:02.000,3732.824384460777,67.8425323205325,41.198652605326565,96.00130874869414,41.69936588080543,13.482627675036927,98.89730029025854,66.3896660615908,0
2024-01-01 00:00:02.100,2887.111849756732,51.394499940921314,45.547538759163835,87.68419318957301,5.76317363116077,13.279464959782624,99.11677470419697,36.99606183840134,0
2024-01-01 00:00:02.200,3033.764102343962,59.634681116085254,67.21317191677302,87.94286696441999,1.4815726842534147,13.444222655715368,103.22260623543961,45.54576981725307,0
2024-01-01 00:00:02.300,2287.6259068932713,92.13405537917795,13.82359201761776,95.76950367127874,27.83589664798607,13.020181571341707,97.60791530164806,50.26111069352697,0
2024-01-01 00:00:02.400,2727.808637737409,85.91314755151066,-20.390243116416507,80.65129150152289,13.213569387058968,14.183125949415992,97.44255629004329,59.099048781031314,0
2024-01-01 00:00:02.500,3055.461294854933,66.54485504511048,43.6769908950739,88.05739612408496,16.817624722573797,13.12964640047328,98.23115502202293,53.19575498081748,0
2024-01-01 00:00:02.600,2424.5032112888484,60.570052172523006,76.01022363021707,90.95211944962529,12.188436218688858,13.190410114845847,100.06094978908,52.48378203344601,0
2024-01-01 00:00:02.700,3187.849009172836,61.80046990077392,64.77892705878875,92.24609360642518,17.401998592324876,13.36792223868408,94.82476977745704,40.981889659566825,0
2024-01-01 00:00:02.800,2699.6806550405977,69.20276959095625,44.19318830549251,87.45096653404559,35.98538112096341,13.886422717455714,93.82664597480475,40.74446882216423,0
2024-01-01 00:00:02.900,2854.1531251033616,44.658111522023916,30.16727628735905,90.1722050585292,28.021284586181196,13.504352699778796,96.50344713643739,52.58003728231924,0
2024-01-01 00:00:03.000,2699.1466938853014,56.139351938649824,56.142451932746205,77.55836323293505,28.62223511886977,13.12915926119086,94.32975167947902,39.08715204945313,0
2024-01-01 00:00:03.100,3926.139092254469,34.97123889183616,20.52907600591063,86.70875793833076,5.837729442073545,13.876301508227202,96.66785482246624,45.74497799768537,0
2024-01-01 00:00:03.200,2993.251387631033,65.98834683907918,49.52715538712438,92.26754356277233,8.488462634471308,13.719300188035644,98.44243682969602,54.00733863268686,0
2024-01-01 00:00:03.300,2471.14453552205,69.70793909554112,50.10940318333254,85.0885298287266,-8.39078659485427,13.661530487164935,95.57585963025284,42.141405821785796,0
2024-01-01 00:00:03.400,7076.388743368806,52.75220306550939,61.2041981499776,125.84338272455929,11.90619178917246,13.714720272351252,94.42362412371459,62.84284769889445,1
2024-01-01 00:00:03.500,2389.578175014489,83.6098014493505,95.19320077822155,92.23436250401349,29.567031863856585,14.218308570174734,97.33587152062789,59.79149075390312,0
2024-01-01 00:00:03.600,3104.431797502378,41.61351505496488,47.84831934357534,88.28725399571117,25.16946515748371,14.155528468510834,98.84220408634746,37.428640013293595,0
2024-01-01 00:00:03.700,2020.1649380601123,38.0343767968527,29.820727485850025,90.85231885498285,17.78486737047876,13.29398539709901,93.64709016000381,42.5410300545441,0
2024-01-01 00:00:03.800,2335.906975550785,63.36677727839958,39.48851375616011,85.18633717357694,19.77699716281947,13.987165497843346,98.59742175356892,31.7137820440404,0
2024-01-01 00:00:03.900,3098.4306179345617,75.70647453918232,4.618481902217638,88.96694360151977,13.111144574245944,13.61495045692767,98.51148928435353,43.73926909961494,0
2024-01-01 00:00:04.000,3369.2332899977055,85.25891537186803,26.105737378218837,93.05108084794611,22.047588824017843,13.649728744841324,98.70496700111005,56.131107812579195,0
2024-01-01 00:00:04.100,3085.6841405949854,53.1167360569659,31.81435123773792,90.78486480484217,27.65878279480615,12.992318750507001,99.1536771464601,46.68884046180114,0
2024-01-01 00:00:04.200,2942.1758588058797,76.18021250146944,29.51823204130815,87.06734365218033,3.841132125895271,13.448884270383541,101.04066448595587,53.68637794892774,0
2024-01-01 00:00:04.300,2849.4481522053557,59.422372957489394,43.04709744067444,91.12108202145396,22.996476878373482,13.25615292289903,95.84437245931845,37.82132545374605,0
2024-01-01 00:00:04.400,2260.739004816286,57.41059050088771,23.551601352355988,93.57304895318309,29.324348709546673,13.748417644467994,96.69561963663219,56.38380203665524,0
2024-01-01 00:00:04.500,2640.077895802646,73.25489906230008,62.42061334648943,79.75029360711261,15.848997110366305,13.82132415012084,95.56351952990035,45.5591261765732,0
2024-01-01 00:00:04.600,2769.6806145201062,69.78484317620129,40.00414129836394,95.79537032477948,27.007006121205837,12.877654094695107,96.32027000582794,50.09735745826324,0
2024-01-01 00:00:04.700,3528.561113109458,36.35411764523626,39.81399357722771,88.31872630659464,48.14654444472553,13.493389540798718,99.30198294750886,49.25700398885558,0
2024-01-01 00:00:04.800,3171.8091447842307,82.14810524588844,33.44210566974164,92.12744966620116,18.95657207013108,13.836558451438275,93.46612718829482,39.82761183286173,0
2024-01-01 00:00:04.900,2118.479922318633,80.70137031221176,43.10381367717958,95.98623461822613,23.933070500053237,13.443996311305966,94.35397673174492,40.77532534608174,0
2024-01-01 00:00:05.000,3162.0419846973973,50.61655947735706,56.5019652933527,83.14163151384767,12.619429163386084,13.71871909350071,98.75035786900511,57.74235575202741,0
2024-01-01 00:00:05.100,2807.458859791842,65.93705300156114,22.657395685781992,86.45279498786226,21.812511626020505,13.605349640288125,97.95598892972009,53.19193726001357,0
2024-01-01 00:00:05.200,2661.5389998470205,67.41045279424108,26.837670218494868,88.55725652062148,24.60271624982304,13.602498069585788,95.10957254220168,58.400392332427415,0
2024-01-01 00:00:05.300,6257.626147525976,63.910106487358604,33.92547942446671,127.10628928725876,21.94842340270138,13.41860550657951,97.4645597579972,52.597265884020146,1
2024-01-01 00:00:05.400,3515.4997612479756,51.7454226923187,13.082581530535702,98.67468287918405,9.803046802911432,13.135025758759287,96.35810736065974,51.14392507847373,0
2024-01-01 00:00:05.500,3465.6400595580994,49.92564948092922,23.614842805570046,85.71613953086603,22.06361771325451,13.163540955772492,98.59614481359758,36.19191505066587,0
2024-01-01 00:00:05.600,2580.391238388681,59.61668893512832,30.47558252910682,87.22226610256567,34.62195938717637,13.712805754336594,95.66453470316907,47.83706642591064,0
2024-01-01 00:00:05.700,2845.393812074393,77.59093528889048,57.48778361425455,91.02194515801489,24.486357645145272,13.505837476655666,97.4866996631806,49.78092543677005,0
2024-01-01 00:00:05.800,3165.631715701782,68.15400231891648,45.2512265800385,83.98925236961955,29.61987189071841,13.458446326617832,100.6393791763406,65.6248575861806,0
2024-01-01 00:00:05.900,3487.7725635611796,54.44078501870841,43.87179822735089,88.02159644121868,17.629880299873722,13.372832987303294,96.4714735853702,55.49565305678942,0
2024-01-01 00:00:06.000,2760.412881077355,71.57548065972517,57.01795924335944,91.58726630625088,27.499002394237106,13.408443346355774,95.29385152678488,62.28848945367623,0
2024-01-01 00:00:06.100,2907.1705116680914,17.27186069054887,37.25256423201207,88.33569797808744,22.79267838216526,13.814073538346442,96.56000908555707,54.78030164715783,0
2024-01-01 00:00:06.200,2446.8325129969858,77.23148550558156,47.80929699857779,89.53306570550026,10.49089270312768,13.399426775439592,94.30447331862727,44.30957418440416,0
2024-01-01 00:00:06.300,2401.8966879596646,33.904293318328506,37.93556494135007,87.35333943775815,23.185210047988743,13.09768058600953,99.73089036600442,50.93699372919881,0
2024-01-01 00:00:06.400,3406.262911197099,54.563385878953014,45.30724698799257,82.42764845409616,10.083033365596895,13.723095532662052,95.23501695026684,51.889789170113865,0
2024-01-01 00:00:06.500,3678.1200142854113,43.20495158060784,28.34482684776836,91.6079660566962,13.67119725115208,13.438537000840585,94.24892815434377,42.486755441834546,0
2024-01-01 00:00:06.600,2963.994939209833,40.57977786418641,-8.77634316552858,98.7746653582362,21.89328307292374,13.509418759659832,93.04333670467464,46.92490098725663,0
2024-01-01 00:00:06.700,3501.766448946012,77.41240181067779,37.314416756273914,90.09200815391719,22.97244273380124,13.982273491919853,96.82907501784752,48.35386405058262,0
2024-01-01 00:00:06.800,3180.818012523817,52.98448198032163,68.45496272199881,91.12632058623775,8.107675349228709,13.493831832794848,96.28892938021004,62.844958660520945,0
2024-01-01 00:00:06.900,2677.440122697438,65.19755822596073,58.52430804483185,93.46361377558429,30.539857711828763,13.586755101935617,93.4797657316463,33.35407579687217,0
2024-01-01 00:00:07.000,3180.697802754207,59.29619131681224,59.30794969182341,83.65334751726651,25.720062783004728,13.146322952610502,95.54729708463924,59.646547365728345,0
2024-01-01 00:00:07.100,3769.0182832329847,67.15561240834683,64.72261443612436,98.51257329064802,12.952715643891162,13.434099164294713,91.29720237788861,42.50563812032494,0
2024-01-01 00:00:07.200,2982.0869804450244,61.15232836590383,41.77315181922875,91.01164398211401,4.624152035508246,13.682857813562581,94.60417538438055,39.023366501843086,0
2024-01-01 00:00:07.300,3782.3218279070034,40.755116637171454,43.94631414811191,98.15928449544555,18.550954209185686,13.033387879847627,95.05966685830755,59.43953704030771,0
2024-01-01 00:00:07.400,1690.1274479551278,74.94400229170711,27.646962091312997,86.33483502238005,15.540562861388398,13.560253527934712,97.48873369319253,55.85518455387505,0
2024-01-01 00:00:07.500,3410.9512521876118,52.593651252580315,33.678542879459,99.09030961278913,21.13140457053023,13.530237321793441,92.45235638853661,60.03614961904952,0
2024-01-01 00:00:07.600,3043.5235341190855,36.651271520103734,52.315422995422836,93.87577747017392,16.368833388444337,13.512386236676232,91.35720865630927,56.40561558036461,0
